date,capacity,turnover,high,low,close,change,transaction_volume,stock_code_id,open
2015-01-05,14170903,257817934,18.6,17.8,18.6,0.7,3303,2368,17.85
2015-01-06,14804287,268633603,18.45,17.8,17.8,-0.8,4081,2368,18.45
2015-01-07,15462637,275649871,18.25,17.25,18.25,0.45,4425,2368,17.8
2015-01-08,34170569,644630929,19.5,18.2,19.5,1.25,8872,2368,18.5
2015-01-09,41987799,829236502,20.15,19.15,19.3,-0.2,10911,2368,20.0
2015-01-12,17564032,339021894,19.7,18.9,18.9,-0.4,4594,2368,19.5
2015-01-13,32678510,649491717,20.2,19.1,20.2,1.3,7811,2368,19.2
2015-01-14,48825240,1013273057,21.3,20.1,21.3,1.1,12444,2368,20.35
2015-01-15,21727557,460607751,21.6,20.85,20.95,-0.35,6587,2368,21.45
2015-01-16,38257368,823867306,22.3,20.75,21.15,0.2,11900,2368,21.25
2015-01-19,24473941,527989179,21.95,21.1,21.85,0.7,7532,2368,21.7
2015-01-20,43657351,927705280,22.2,20.8,21.2,-0.65,10392,2368,21.95
2015-01-21,23391221,491228917,21.45,20.55,20.95,-0.25,6757,2368,21.35
2015-01-22,30761372,669251684,22.2,21.2,22.05,1.1,8821,2368,21.3
2015-01-23,43952038,993749767,23.2,22.1,22.25,0.2,12541,2368,22.3
2015-01-26,13054015,287611413,22.25,21.85,22.25,0.0,4058,2368,22.25
2015-01-27,13750969,307501296,22.65,22.05,22.2,-0.05,4272,2368,22.5
2015-01-28,8502925,187650672,22.3,21.8,22.25,0.05,2942,2368,22.2
2015-01-29,18930628,427111279,22.9,22.1,22.85,0.6,5558,2368,22.25
2015-01-30,19130757,432915116,23.15,22.15,22.2,-0.65,5460,2368,22.95
2015-02-02,26095353,556006063,22.1,20.9,20.9,-1.3,7654,2368,22.1
2015-02-03,10446925,221717149,21.4,20.9,21.25,0.35,3425,2368,20.9
2015-02-04,10674342,228739270,21.65,21.25,21.3,0.05,3291,2368,21.5
2015-02-05,7001946,148170366,21.35,20.95,21.15,-0.15,2342,2368,21.3
2015-02-06,13357379,286371645,21.75,21.05,21.25,0.1,3727,2368,21.35
2015-02-09,22817736,462240770,21.1,19.85,20.0,-1.25,6693,2368,21.05
2015-02-10,8749725,176640073,20.45,19.9,20.15,0.15,3220,2368,20.0
2015-02-11,6809028,136922599,20.4,19.85,19.9,-0.25,2266,2368,20.35
2015-02-12,6661633,133874794,20.35,19.8,20.25,0.35,2406,2368,20.0
2015-02-13,7000884,140828467,20.4,19.95,20.15,-0.1,2164,2368,20.4
2015-02-24,16345096,344182854,21.55,20.3,21.55,1.4,4927,2368,20.55
2015-02-25,14018057,304690520,22.05,21.35,21.65,0.1,4902,2368,21.55
2015-02-26,6335951,134878997,21.6,21.1,21.4,-0.25,2232,2368,21.55
2015-03-02,5448183,116717361,21.65,21.25,21.55,0.15,1883,2368,21.6
2015-03-03,5977591,127652038,21.65,21.25,21.3,-0.25,1926,2368,21.55
2015-03-04,7422464,156226676,21.5,20.75,20.8,-0.5,2563,2368,21.3
2015-03-05,5554889,116553476,21.2,20.85,21.0,0.2,1676,2368,21.0
2015-03-06,12086151,257889770,21.75,20.9,21.15,0.15,3517,2368,21.0
2015-03-09,13203044,269365180,21.1,20.2,20.3,-0.85,3935,2368,21.1
2015-03-10,13743934,275404082,20.4,19.85,19.95,-0.35,3987,2368,20.3
2015-03-11,15821323,306298097,19.7,19.0,19.25,-0.7,4982,2368,19.7
2015-03-12,8554268,166644164,19.7,19.25,19.35,0.1,2726,2368,19.25
2015-03-13,4879512,95581153,19.7,19.45,19.55,0.2,1643,2368,19.45
2015-03-16,12302848,233980462,19.6,18.65,19.1,-0.45,3845,2368,19.55
2015-03-17,5377103,102848457,19.4,19.0,19.0,-0.1,1779,2368,19.2
2015-03-18,9037345,175828280,19.65,19.05,19.35,0.35,2985,2368,19.05
2015-03-19,6952126,134362798,19.55,19.15,19.2,-0.15,2259,2368,19.5
2015-03-20,7220421,137329632,19.25,18.9,19.2,0.0,2276,2368,19.2
2015-03-23,9837958,192333833,19.9,19.0,19.35,0.15,3093,2368,19.2
2015-03-24,7089815,136597752,19.4,19.15,19.25,-0.1,2016,2368,19.2
2015-03-25,4515129,86987264,19.55,19.1,19.2,-0.05,1523,2368,19.25
2015-03-26,12201197,227465980,19.1,18.35,18.8,-0.4,4326,2368,18.95
2015-03-27,13331778,254104583,19.45,18.75,18.8,0.0,4048,2368,19.0
2015-03-30,7977804,148845846,19.15,18.4,18.4,-0.4,2677,2368,18.9
2015-03-31,11905631,214735053,18.6,17.75,18.1,-0.3,4226,2368,18.55
2015-04-01,5634396,102858903,18.45,18.1,18.35,0.25,2140,2368,18.1
2015-04-02,7075790,129798559,18.6,18.2,18.2,-0.15,2498,2368,18.35
2015-04-07,5730017,105100865,18.6,18.05,18.5,0.3,2446,2368,18.2
2015-04-08,6488418,119375493,18.7,18.15,18.2,-0.3,2232,2368,18.4
2015-04-09,7806595,143205166,18.55,18.05,18.55,0.35,2237,2368,18.25
2015-04-10,10568332,194795736,18.7,18.15,18.15,-0.4,3041,2368,18.6
2015-04-13,3183252,57816618,18.35,18.0,18.2,0.05,1350,2368,18.35
2015-04-14,3199999,58549387,18.45,18.15,18.4,0.2,1249,2368,18.25
2015-04-15,5687975,103223400,18.5,17.95,18.0,-0.4,1820,2368,18.35
2015-04-16,10501933,185634322,18.2,17.35,17.45,-0.55,3508,2368,18.1
2015-04-17,10497405,179066085,17.6,16.85,17.05,-0.4,3325,2368,17.45
2015-04-20,9533897,166539363,17.8,17.0,17.8,0.75,3350,2368,17.05
2015-04-21,6986538,122948449,18.1,17.2,17.3,-0.5,2459,2368,18.0
2015-04-22,5101249,89610376,17.7,17.3,17.7,0.4,1955,2368,17.5
2015-04-23,8219895,146856646,18.1,17.65,17.65,-0.05,2362,2368,17.8
2015-04-24,5003914,88623036,17.9,17.5,17.6,-0.05,1881,2368,17.75
2015-04-27,2872332,50938398,17.9,17.65,17.7,0.1,1019,2368,17.85
2015-04-28,5442219,96387030,18.1,17.4,17.4,-0.3,1894,2368,17.9
2015-04-29,9642896,161279643,17.45,16.25,16.45,-0.95,3211,2368,17.45
2015-04-30,17112889,269018077,16.6,15.3,15.4,-1.05,4883,2368,16.45
2015-05-04,6369101,99087819,15.8,15.2,15.65,0.25,2027,2368,15.5
