date,capacity,turnover,high,low,close,change,transaction_volume,stock_code_id,open
2015-01-05,602974,158784118,265.0,261.5,264.0,-1.0,538,2049,265.0
2015-01-06,3124120,798495820,262.0,252.0,252.5,-11.5,2605,2049,261.0
2015-01-07,1657927,419844458,255.5,252.0,252.0,-0.5,1277,2049,252.0
2015-01-08,1626648,415684684,257.5,254.0,254.5,2.5,1298,2049,255.0
2015-01-09,2185787,565439120,261.5,256.0,260.0,5.5,1754,2049,256.0
2015-01-12,1318531,340256192,261.5,256.0,256.5,-3.5,1102,2049,260.0
2015-01-13,1184723,306551381,261.0,256.5,257.0,0.5,1005,2049,256.5
2015-01-14,1096780,284708398,261.0,257.5,259.5,2.5,894,2049,259.0
2015-01-15,1050445,274321590,262.0,259.0,262.0,2.5,938,2049,259.5
2015-01-16,1350972,348323307,262.0,256.0,256.5,-5.5,1249,2049,261.5
2015-01-19,899722,230072738,259.5,254.0,254.5,-2.0,788,2049,258.0
2015-01-20,697135,179574390,258.5,254.0,258.5,4.0,605,2049,254.5
2015-01-21,3072487,810023068,267.0,259.0,264.0,5.5,2465,2049,259.5
2015-01-22,1917604,507593039,267.5,262.0,262.5,-1.5,1638,2049,265.0
2015-01-23,1588798,421201858,267.0,263.0,265.5,3.0,1274,2049,264.0
2015-01-26,4182584,1136792264,274.0,267.0,271.0,5.5,3350,2049,267.0
2015-01-27,1897596,515880112,274.5,270.0,272.0,1.0,1489,2049,273.0
2015-01-28,1140416,307059404,271.0,268.5,269.0,-3.0,933,2049,271.0
2015-01-29,1403606,373240883,268.5,264.5,265.5,-3.5,1173,2049,268.0
2015-01-30,1199552,317395944,268.0,262.0,262.0,-3.5,1005,2049,268.0
2015-02-02,1129184,296209708,265.0,260.5,262.0,0.0,966,2049,265.0
2015-02-03,843845,222267735,264.5,262.0,263.0,1.0,689,2049,262.0
2015-02-04,1959585,524564981,270.0,266.0,267.0,4.0,1556,2049,266.0
2015-02-05,1028484,275429696,269.0,266.0,269.0,2.0,767,2049,267.0
2015-02-06,936680,251814698,271.5,266.5,267.5,-1.5,816,2049,271.0
2015-02-09,951966,253502956,270.0,264.0,265.0,-2.5,778,2049,270.0
2015-02-10,1295539,345127597,268.5,265.5,265.5,0.5,1041,2049,267.0
2015-02-11,1178957,312157060,268.0,263.0,263.0,-2.5,951,2049,267.0
2015-02-12,4554135,1149075965,257.0,249.0,254.5,-8.5,3532,2049,257.0
2015-02-13,1859182,471010910,257.0,252.0,252.0,-2.5,1570,2049,254.0
2015-02-24,1628279,412755645,256.5,250.5,252.0,0.0,1403,2049,256.0
