date,capacity,turnover,high,low,close,change,transaction_volume,stock_code_id,open
2015-01-05,1519331,56330587,37.45,36.8,37.45,0.45,765,2376,37.0
2015-01-06,3735736,139854180,37.65,37.0,37.6,0.15,1640,2376,37.3
2015-01-07,3341982,125914369,37.9,37.25,37.6,0.0,1656,2376,37.7
2015-01-08,2768716,105224441,38.3,37.7,38.2,0.6,1266,2376,37.8
2015-01-09,3265750,122748257,38.05,37.2,37.35,-0.85,1497,2376,38.05
2015-01-12,1368781,51361665,37.85,37.15,37.5,0.15,704,2376,37.25
2015-01-13,2232364,83811764,37.85,37.3,37.85,0.35,1181,2376,37.3
2015-01-14,1893162,70518380,37.7,37.05,37.25,-0.6,1035,2376,37.7
2015-01-15,2197498,82015545,37.6,37.05,37.45,0.2,1208,2376,37.6
2015-01-16,1736787,64946902,37.55,37.2,37.2,-0.25,874,2376,37.45
2015-01-19,1299383,48577306,37.65,37.15,37.2,0.0,738,2376,37.5
2015-01-20,600756,22457057,37.5,37.2,37.4,0.2,363,2376,37.2
2015-01-21,3369374,127998359,38.15,37.4,38.15,0.75,1571,2376,37.45
2015-01-22,6187430,242285356,39.65,38.2,39.5,1.35,2496,2376,38.25
2015-01-23,3833200,150941306,40.05,39.05,39.15,-0.35,1855,2376,40.0
2015-01-26,2586520,101314070,39.55,38.85,39.1,-0.05,1307,2376,39.05
2015-01-27,3052600,119099070,39.3,38.85,39.0,-0.1,1184,2376,39.3
2015-01-28,3282641,129623436,39.85,38.9,39.4,0.4,1375,2376,38.9
2015-01-29,1895693,73971806,39.4,38.8,38.85,-0.55,1151,2376,39.4
2015-01-30,1918403,75159878,39.5,39.0,39.1,0.25,892,2376,39.1
2015-02-02,2231553,86644081,39.05,38.6,38.6,-0.5,1111,2376,38.8
2015-02-03,2759331,107742576,39.2,38.7,39.1,0.5,1278,2376,38.7
2015-02-04,2609766,102481324,39.5,39.15,39.2,0.1,821,2376,39.5
2015-02-05,2093796,82326297,39.5,39.05,39.05,-0.15,1047,2376,39.5
2015-02-06,4291422,168828758,39.75,38.9,38.9,-0.15,1669,2376,39.2
2015-02-09,3369624,132531194,39.55,39.0,39.3,0.4,1389,2376,39.2
2015-02-10,3025320,118543313,39.5,38.9,38.95,-0.35,1282,2376,39.5
2015-02-11,2366884,92044272,39.15,38.6,38.8,-0.15,954,2376,38.6
2015-02-12,1890530,73352754,39.0,38.7,38.9,0.1,879,2376,38.7
2015-02-13,4473305,176092933,39.6,38.95,39.5,0.6,2055,2376,39.05
2015-02-24,2347435,93160141,40.0,39.45,39.75,0.25,1287,2376,40.0
2015-02-25,1702741,67692135,39.85,39.65,39.8,0.05,1015,2376,39.8
2015-02-26,3078160,123938522,40.65,39.8,40.0,0.2,1564,2376,39.85
2015-03-02,1238308,49534467,40.35,39.8,39.9,-0.1,829,2376,40.0
2015-03-03,1415726,56250617,40.2,39.6,39.7,-0.2,723,2376,40.0
2015-03-04,1966086,77326721,39.65,39.25,39.3,-0.4,1023,2376,39.65
2015-03-05,1183574,46541337,39.6,39.25,39.3,0.0,579,2376,39.6
2015-03-06,1042253,40984127,39.55,39.2,39.25,-0.05,633,2376,39.35
2015-03-09,648208,25582085,39.6,39.05,39.6,0.35,452,2376,39.2
2015-03-10,2921959,113105354,39.3,38.4,38.5,-1.1,1737,2376,39.1
2015-03-11,2162397,82416409,38.5,37.75,38.15,-0.35,1055,2376,38.2
2015-03-12,1808992,69253985,38.5,37.95,38.15,0.0,1024,2376,38.1
2015-03-13,1261529,48336758,38.5,38.0,38.5,0.35,767,2376,38.15
2015-03-16,2294463,88402969,38.7,38.4,38.5,0.0,1409,2376,38.5
2015-03-17,1437158,55615184,38.9,38.5,38.65,0.15,1048,2376,38.8
2015-03-18,1306710,50509540,38.75,38.4,38.65,0.0,784,2376,38.65
2015-03-19,2312318,90007238,39.15,38.65,38.95,0.3,982,2376,38.65
2015-03-20,3923065,150933836,39.05,38.15,38.4,-0.55,2059,2376,39.05
2015-03-23,1693337,65243400,38.65,38.4,38.6,0.2,1028,2376,38.4
2015-03-24,1223935,47215691,38.7,38.45,38.65,0.05,920,2376,38.6
2015-03-25,1904187,73526117,38.85,38.4,38.55,-0.1,1062,2376,38.85
2015-03-26,2042515,79272835,39.05,38.4,39.0,0.45,1411,2376,38.45
2015-03-27,1560345,60837805,39.1,38.7,39.1,0.1,991,2376,38.95
2015-03-30,1623805,63815486,39.45,39.0,39.4,0.3,1069,2376,39.3
2015-03-31,2427923,94881323,39.6,38.8,38.8,-0.6,1373,2376,39.6
2015-04-01,2797314,107417910,38.8,38.2,38.2,-0.6,1672,2376,38.8
2015-04-02,2442152,93723277,38.85,38.05,38.7,0.5,987,2376,38.05
2015-04-07,1842895,70815092,38.8,38.2,38.4,-0.3,1083,2376,38.7
2015-04-08,2824542,107729252,38.8,37.85,37.9,-0.5,1549,2376,38.6
2015-04-09,1722238,65055052,38.2,37.35,37.5,-0.4,916,2376,37.9
2015-04-10,2337867,86847967,37.85,36.9,37.1,-0.4,1558,2376,37.8
2015-04-13,1032972,38772380,37.7,37.15,37.6,0.5,764,2376,37.15
2015-04-14,1743292,66814039,38.7,37.6,38.7,1.1,1108,2376,37.6
2015-04-15,1849727,71245577,38.9,38.3,38.4,-0.3,1220,2376,38.9
2015-04-16,2305921,88888754,38.8,38.4,38.65,0.25,1209,2376,38.8
2015-04-17,818857,31562832,38.7,38.4,38.7,0.05,506,2376,38.65
2015-04-20,1256853,48341308,38.65,38.35,38.45,-0.25,910,2376,38.65
2015-04-21,1495496,56600031,38.65,37.45,37.55,-0.9,918,2376,38.35
2015-04-22,1465548,54949242,37.7,37.3,37.45,-0.1,739,2376,37.5
2015-04-23,1151216,43232996,37.85,37.4,37.5,0.05,563,2376,37.55
2015-04-24,2177668,83096213,38.4,37.8,38.2,0.7,1476,2376,37.8
2015-04-27,1681017,64250785,38.5,38.1,38.2,0.0,1077,2376,38.2
2015-04-28,690764,26450217,38.5,38.2,38.45,0.25,482,2376,38.5
