date,capacity,turnover,high,low,close,change,transaction_volume,stock_code_id,open
2024-01-25,761827,245091370,325.5,319.0,321.0,0.0,1287,6446,322.5
2024-01-26,694031,223058049,324.0,319.0,319.0,-2.0,1127,6446,321.0
2024-01-29,663196,211388200,321.5,316.5,319.0,0.0,1399,6446,319.0
2024-01-30,1037008,327547885,321.0,314.0,314.5,-4.5,1868,6446,320.5
2024-01-31,816949,256583192,316.0,311.5,315.0,0.5,1398,6446,313.5
2024-02-01,591938,185704622,316.0,311.5,314.0,-1.0,1519,6446,316.0
2024-02-02,1268446,395331844,315.0,309.0,315.0,1.0,2100,6446,314.0
2024-02-05,960556,298148024,313.0,309.0,309.5,-5.5,2864,6446,312.5
2024-02-15,1954010,614175780,322.0,307.5,311.5,2.0,2800,6446,311.0
2024-02-16,927814,292220115,317.0,311.5,315.0,3.5,2181,6446,313.0
2024-02-19,981834,312395492,321.0,315.5,319.5,4.5,1731,6446,318.5
2024-02-20,1972888,643525806,329.0,320.0,328.0,8.5,2554,6446,322.5
2024-02-21,1096210,359616511,330.0,324.5,329.5,1.5,7315,6446,328.5
2024-02-22,798866,260108166,329.0,323.5,325.0,-4.5,3483,6446,328.5
2024-02-23,1092632,356490552,329.0,322.5,324.0,-1.0,1353,6446,325.0
2024-02-26,1453959,479737218,333.5,324.0,332.0,8.0,2852,6446,325.0
2024-02-27,1162705,379263919,331.0,323.5,324.0,-8.0,5851,6446,330.0
2024-02-29,2972300,967508675,328.5,318.0,328.5,4.5,2140,6446,323.5
2024-03-01,937197,305545185,329.0,324.0,324.5,-4.0,1312,6446,324.0
2024-03-04,1137565,364473847,324.5,318.0,319.5,-5.0,2196,6446,324.5
2024-03-05,875869,278834193,322.5,316.0,316.5,-3.0,1443,6446,319.5
2024-03-06,2517396,827068803,336.0,323.0,324.0,7.5,3247,6446,326.0
2024-03-07,1712882,550648414,328.0,316.5,328.0,4.0,5226,6446,323.0
2024-03-08,1462226,473744451,330.5,319.5,320.0,-8.0,2354,6446,325.0
2024-03-11,970169,314528806,327.5,319.0,326.0,6.0,1568,6446,320.0
2024-03-12,1008368,332126598,331.0,326.5,329.0,3.0,1333,6446,326.5
2024-03-13,1096540,360451755,331.0,325.5,329.5,0.5,2129,6446,329.0
2024-03-14,951647,314135776,333.0,328.5,329.0,-0.5,6238,6446,330.0
2024-03-15,1499923,489229388,332.5,323.0,326.5,-2.5,6027,6446,332.5
2024-03-18,591686,193539429,329.5,324.0,329.0,2.5,1489,6446,327.5
2024-03-19,1497002,498780635,336.0,329.0,332.5,3.5,2132,6446,329.0
2024-03-20,748367,248645035,335.5,330.0,331.5,-1.0,1289,6446,335.0
2024-03-21,649479,213617425,332.5,327.5,328.0,-3.5,1138,6446,332.5
2024-03-22,498681,162940535,329.5,325.5,326.0,-2.0,943,6446,328.0
2024-03-25,467845,153094790,330.0,325.5,325.5,-0.5,1435,6446,325.5
2024-03-26,1410543,451809942,328.0,316.0,318.0,-7.5,2933,6446,328.0
2024-03-27,915897,294510135,326.5,318.5,320.0,2.0,1826,6446,319.0
2024-03-28,495771,158334928,322.0,318.0,320.0,0.0,2091,6446,320.0
2024-03-29,600474,193504192,325.0,320.0,322.0,2.0,862,6446,320.0
2024-04-01,1267583,417927976,333.0,325.0,329.5,7.5,3138,6446,327.0
2024-04-02,544470,179086481,332.0,327.5,329.0,-0.5,4435,6446,329.5
2024-04-03,1509546,486788297,326.0,320.0,323.0,-6.0,2458,6446,325.5
2024-04-08,1495023,488700655,333.0,325.0,325.0,2.0,1960,6446,328.0
2024-04-09,1348568,441466942,331.0,326.0,326.0,1.0,2557,6446,326.5
2024-04-10,1352774,444632216,331.5,326.5,328.0,2.0,1297,6446,327.0
2024-04-11,1206923,393025451,330.5,322.5,323.0,-5.0,1979,6446,328.0
2024-04-12,1588766,508804495,322.5,317.5,320.5,-2.5,1760,6446,322.0
2024-04-15,1601747,506975512,319.0,313.0,314.0,-6.5,2254,6446,318.5
2024-04-16,2132768,653751311,314.0,302.0,303.5,-10.5,3118,6446,312.0
2024-04-17,3250887,952715631,310.0,304.5,307.0,3.5,1208,6446,304.5
2024-04-18,1249214,376206235,305.0,297.5,302.0,-5.0,1854,6446,304.5
2024-04-19,3334209,966563912,304.5,281.0,285.5,-16.5,5030,6446,303.0
2024-04-22,1435876,417507101,297.5,287.0,288.0,2.5,1892,6446,289.0
2024-04-23,899054,260188785,293.5,286.5,287.5,-0.5,2026,6446,290.0
2024-04-24,1363140,401589131,300.0,288.0,300.0,12.5,1595,6446,291.0
2024-04-25,1219130,354904279,298.0,288.5,288.5,-11.5,2482,6446,297.5
2024-04-26,825666,237514973,291.5,285.5,285.5,-3.0,1600,6446,289.5
2024-04-29,1185305,346155971,296.0,286.0,296.0,10.5,1529,6446,286.0
2024-04-30,913869,270830085,299.5,293.5,293.5,-2.5,1270,6446,296.0
2024-05-02,1250710,375279798,307.0,297.0,299.5,6.0,1523,6446,300.0
2024-05-03,1589347,486114285,312.5,299.5,309.0,9.5,2239,6446,300.5
2024-05-06,2489545,787757297,322.0,314.0,315.0,6.0,5248,6446,316.0
2024-05-07,1097718,347624259,321.0,314.0,315.5,0.5,5429,6446,317.0
2024-05-08,745710,235480155,318.5,314.0,316.0,0.5,4008,6446,318.5
2024-05-09,564060,176465238,318.0,309.5,310.5,-5.5,1694,6446,317.0
2024-05-10,515738,160696211,315.0,308.0,312.5,2.0,1372,6446,311.5
2024-05-13,870541,276546330,320.0,310.5,319.5,7.0,1769,6446,314.0
2024-05-14,5454872,1834892869,349.0,323.0,346.5,27.0,7707,6446,324.5
2024-05-15,4450245,1576441898,360.0,348.0,353.0,6.5,5232,6446,351.5
2024-05-16,7474599,2835705297,388.0,357.0,388.0,35.0,8404,6446,357.0
2024-05-17,14981908,6100774062,423.5,389.0,408.5,20.5,17503,6446,395.0
2024-05-20,5594562,2318285274,418.0,408.5,418.0,9.5,6212,6446,416.0
2024-05-21,6666847,2895023243,441.0,427.0,430.0,12.0,7838,6446,432.0
2024-05-22,3212083,1314048962,419.5,400.0,406.5,-23.5,4884,6446,419.5
2024-05-23,1536312,637199659,418.5,406.5,417.0,10.5,2336,6446,406.5
2024-05-24,1100368,467200932,429.0,420.0,424.0,7.0,1815,6446,420.0
2024-05-27,831897,355318106,434.0,420.5,424.0,0.0,1454,6446,430.0
2024-05-28,734961,312299781,429.0,422.0,428.0,4.0,1248,6446,425.0
2024-05-29,639017,272760247,432.0,423.5,425.5,-2.5,1135,6446,432.0
2024-05-30,726152,306499182,428.0,419.0,419.0,-6.5,1272,6446,428.0
2024-05-31,2149487,902027692,429.5,415.0,417.0,-2.0,2017,6446,421.0
2024-06-03,820995,349350160,427.5,419.0,427.5,10.5,1308,6446,419.0
2024-06-04,1118195,483393792,437.0,428.5,430.0,2.5,1962,6446,428.5
2024-06-05,6453997,2928359648,468.5,430.5,467.5,37.5,11735,6446,436.0
2024-06-06,8477122,3956180655,485.5,450.0,456.0,-11.5,27226,6446,480.0
2024-06-07,5919083,2809541596,485.0,450.0,484.0,28.0,8033,6446,464.0
2024-06-11,5742322,2799236813,500.0,474.0,481.0,-3.0,13446,6446,490.0
2024-06-12,4435425,2180507666,500.0,480.0,486.0,5.0,7474,6446,485.0
2024-06-13,2915027,1423675741,497.5,482.5,488.0,2.0,4344,6446,486.5
2024-06-14,2097566,1016592712,494.0,480.5,482.0,-6.0,3984,6446,493.0
2024-06-17,3545363,1742618562,500.0,483.5,487.5,5.5,4165,6446,485.0
2024-06-18,2514671,1245620359,499.0,489.5,493.0,5.5,3466,6446,489.5
2024-06-19,2212686,1081069088,496.5,482.0,486.0,-7.0,8492,6446,496.0
2024-06-20,1655267,811110262,495.5,485.0,491.0,5.0,2128,6446,488.5
2024-06-21,5421104,2646623639,500.0,481.0,482.5,-8.5,5973,6446,493.5
2024-06-24,3668188,1808905640,498.0,483.0,494.0,11.5,3974,6446,483.0
2024-06-25,2335621,1157379734,500.0,491.5,494.5,0.5,4565,6446,497.5
2024-06-26,7359371,3875034308,543.0,493.5,543.0,48.5,9421,6446,495.5
2024-06-27,8956068,4936066237,564.0,540.0,544.0,1.0,28026,6446,546.0
2024-06-28,5766445,3218599549,567.0,547.0,560.0,16.0,7991,6446,548.0
2024-07-01,6326215,3692920045,596.0,561.0,582.0,22.0,9306,6446,565.0
2024-07-02,3149426,1814284009,587.0,570.0,573.0,-9.0,5083,6446,582.0
2024-07-03,2670985,1548781090,587.0,572.0,578.0,5.0,3453,6446,577.0
2024-07-04,7817138,4277194654,584.0,524.0,554.0,-24.0,12438,6446,578.0
2024-07-05,3039398,1726645361,577.0,559.0,567.0,13.0,4267,6446,560.0
2024-07-08,6523388,3828350593,605.0,572.0,577.0,10.0,11119,6446,597.0
2024-07-09,2513347,1436560876,582.0,560.0,570.0,-7.0,4073,6446,579.0
2024-07-10,2365170,1366105588,584.0,566.0,578.0,8.0,3002,6446,573.0
2024-07-11,2178010,1269578543,587.0,577.0,584.0,6.0,3142,6446,582.0
2024-07-12,3689612,2179692866,597.0,580.0,593.0,9.0,5110,6446,588.0
2024-07-15,6734990,4111641783,622.0,594.0,610.0,17.0,8771,6446,597.0
2024-07-16,2987978,1817251773,616.0,601.0,605.0,-5.0,4858,6446,611.0
2024-07-17,6553111,4146927501,649.0,607.0,645.0,40.0,8394,6446,607.0
2024-07-18,7650521,4998821378,670.0,642.0,645.0,0.0,11352,6446,660.0
2024-07-19,4421382,2876114579,661.0,641.0,648.0,3.0,9153,6446,648.0
2024-07-22,6757584,4240325221,660.0,602.0,624.0,-24.0,11107,6446,652.0
2024-07-23,3614732,2339770890,658.0,625.0,658.0,34.0,6527,6446,635.0
2024-07-26,4459689,2925663561,667.0,646.0,649.0,-9.0,7710,6446,646.0
2024-07-29,4300646,2720951991,656.0,615.0,621.0,-28.0,9272,6446,653.0
2024-07-30,4755786,3006730406,655.0,605.0,655.0,34.0,5835,6446,614.0
