date,capacity,turnover,high,low,close,change,transaction_volume,stock_code_id,open
2015-01-05,101052012,1122592165,11.4,10.7,11.25,0.4,13814,2344,10.85
2015-01-06,64541519,705934130,11.15,10.7,10.75,-0.5,10425,2344,11.05
2015-01-07,52755898,561853349,10.8,10.45,10.65,-0.1,8418,2344,10.7
2015-01-08,39775317,432173432,11.0,10.75,10.9,0.25,6443,2344,10.8
2015-01-09,77158966,858190554,11.3,10.8,10.8,-0.1,11118,2344,11.1
2015-01-12,31666472,340230684,10.85,10.65,10.65,-0.15,5077,2344,10.8
2015-01-13,34973486,365423748,10.6,10.35,10.4,-0.25,6939,2344,10.55
2015-01-14,52515101,534884624,10.35,10.0,10.35,-0.05,9207,2344,10.25
2015-01-15,54500660,573748453,10.7,10.3,10.65,0.3,9432,2344,10.4
2015-01-16,32506168,337104000,10.55,10.2,10.25,-0.4,5880,2344,10.55
2015-01-19,50253585,502873388,10.25,9.81,9.86,-0.39,8837,2344,10.25
2015-01-20,33655479,337800918,10.2,9.82,10.05,0.19,5836,2344,9.82
2015-01-21,20785667,209269776,10.25,9.98,9.98,-0.07,3669,2344,10.2
2015-01-22,20893151,212475874,10.25,10.05,10.25,0.27,5057,2344,10.15
2015-01-23,24265212,248097743,10.35,10.1,10.1,-0.15,4094,2344,10.3
2015-01-26,9342789,94913157,10.25,10.1,10.15,0.05,2039,2344,10.1
2015-01-27,11861249,120805507,10.3,10.1,10.2,0.05,2250,2344,10.3
2015-01-28,11103698,112121230,10.15,10.05,10.05,-0.15,2176,2344,10.15
2015-01-29,9376912,94817309,10.2,10.05,10.1,0.05,1643,2344,10.05
2015-01-30,12131899,122270540,10.25,10.0,10.05,-0.05,2003,2344,10.1
2015-02-02,8586299,85968765,10.15,9.97,9.99,-0.06,1621,2344,10.05
2015-02-03,18278521,185994643,10.25,10.0,10.25,0.26,3550,2344,10.05
2015-02-04,124313516,1335779515,10.95,10.5,10.9,0.65,16648,2344,10.55
2015-02-05,54078025,588909848,11.1,10.75,10.75,-0.15,7825,2344,11.0
2015-02-06,34666646,368939750,10.85,10.55,10.55,-0.2,5426,2344,10.8
2015-02-09,21074487,224968169,10.85,10.55,10.55,0.0,3900,2344,10.8
2015-02-10,20699670,215375307,10.55,10.3,10.4,-0.15,4322,2344,10.55
2015-02-11,23403362,242957033,10.6,10.2,10.3,-0.1,3966,2344,10.6
2015-02-12,27735774,291443517,10.6,10.4,10.5,0.2,4284,2344,10.5
2015-02-13,13577021,142025559,10.6,10.4,10.5,0.0,2559,2344,10.6
2015-02-24,20454133,216156317,10.65,10.5,10.6,0.1,3611,2344,10.6
2015-02-25,51924937,564849787,11.0,10.75,10.8,0.2,8360,2344,10.75
2015-02-26,20071740,213664627,10.75,10.55,10.65,-0.15,4130,2344,10.75
2015-03-02,14413075,153040722,10.7,10.55,10.7,0.05,3164,2344,10.7
2015-03-03,14763506,158779172,10.85,10.7,10.8,0.1,2952,2344,10.8
2015-03-04,13923475,148224936,10.7,10.6,10.6,-0.2,2982,2344,10.7
2015-03-05,8488221,90231412,10.7,10.6,10.6,0.0,1971,2344,10.7
2015-03-06,12405595,132840389,10.75,10.65,10.75,0.15,2683,2344,10.65
2015-03-09,12435837,133022323,10.75,10.65,10.7,-0.05,2565,2344,10.7
2015-03-10,13517220,143887603,10.8,10.55,10.6,-0.1,2625,2344,10.75
2015-03-11,13274865,140319392,10.7,10.5,10.55,-0.05,2763,2344,10.5
2015-03-12,28244554,301175351,10.8,10.55,10.8,0.25,4772,2344,10.65
2015-03-13,20438345,219033738,10.85,10.65,10.7,-0.1,3223,2344,10.8
2015-03-16,17270840,185290418,10.8,10.65,10.7,0.0,2892,2344,10.65
2015-03-17,19121476,204056046,10.8,10.55,10.55,-0.15,3279,2344,10.75
2015-03-18,19763041,208444019,10.65,10.45,10.5,-0.05,3326,2344,10.55
2015-03-19,63408218,684475291,10.9,10.55,10.8,0.3,8311,2344,10.6
2015-03-20,20087569,215597457,10.85,10.65,10.7,-0.1,3670,2344,10.85
2015-03-23,31647219,338501279,10.9,10.5,10.7,0.0,5749,2344,10.8
2015-03-24,30709240,327016194,10.85,10.5,10.5,-0.2,3776,2344,10.7
2015-03-25,24298959,256180841,10.7,10.4,10.6,0.1,3819,2344,10.6
2015-03-26,18196327,191726049,10.65,10.45,10.5,-0.1,2584,2344,10.45
2015-03-27,20384631,211262313,10.55,10.25,10.4,-0.1,3977,2344,10.5
2015-03-30,16962434,174271648,10.45,10.2,10.2,-0.2,3871,2344,10.3
2015-03-31,15230636,157448224,10.45,10.25,10.3,0.1,3106,2344,10.35
2015-04-01,8708466,89294059,10.35,10.2,10.2,-0.1,2255,2344,10.25
2015-04-02,11810883,121901782,10.45,10.25,10.25,0.05,2154,2344,10.35
2015-04-07,16717253,169707821,10.4,10.0,10.1,-0.15,3007,2344,10.35
2015-04-08,14969553,150792530,10.2,10.0,10.05,-0.05,3508,2344,10.15
2015-04-09,15686408,157441059,10.2,9.9,9.9,-0.15,3284,2344,10.1
2015-04-10,15575147,156004310,10.15,9.96,9.96,0.06,2887,2344,10.0
2015-04-13,12917235,130281100,10.15,10.0,10.1,0.14,2276,2344,10.05
2015-04-14,109124934,1170582607,10.8,10.45,10.8,0.7,12412,2344,10.45
2015-04-15,47185471,503276986,10.8,10.55,10.55,-0.25,7410,2344,10.75
2015-04-16,35122117,377265620,10.85,10.6,10.6,0.05,5454,2344,10.65
2015-04-17,17680215,188386266,10.75,10.6,10.65,0.05,3361,2344,10.65
2015-04-20,13151617,138726135,10.65,10.5,10.5,-0.15,2517,2344,10.55
2015-04-21,15463355,160700648,10.6,10.3,10.3,-0.2,2692,2344,10.6
2015-04-22,13871282,143543953,10.45,10.25,10.4,0.1,2480,2344,10.3
2015-04-23,13461695,141240503,10.55,10.45,10.5,0.1,2411,2344,10.5
2015-04-24,18119847,189899892,10.6,10.4,10.5,0.0,3796,2344,10.6
2015-04-27,15064261,158792688,10.6,10.5,10.5,0.0,3229,2344,10.55
2015-04-28,13582134,143138723,10.6,10.5,10.5,0.0,2372,2344,10.5
2015-04-29,37285640,379294706,10.5,10.05,10.1,-0.4,6174,2344,10.5
2015-04-30,11605833,118485133,10.3,10.1,10.2,0.1,3035,2344,10.15
2015-05-04,9489421,96712563,10.3,10.1,10.1,-0.1,2237,2344,10.2
2015-05-05,20162033,202056500,10.15,9.96,10.1,0.0,3701,2344,10.1
2015-05-06,14001702,141837232,10.2,10.0,10.15,0.05,3426,2344,10.05
