date,capacity,turnover,high,low,close,change,transaction_volume,stock_code_id,open
2015-01-05,51396,13088480,259.0,253.0,256.5,-3.5,49,6415,257.0
2015-01-06,92032,23192707,257.0,248.5,257.0,0.5,91,6415,256.0
2015-01-07,61410,15518910,258.0,251.0,253.0,-4.0,59,6415,257.0
2015-01-08,37060,9351000,256.0,251.0,251.5,-1.5,34,6415,256.0
2015-01-09,34345,8643130,252.5,251.0,251.5,0.0,21,6415,251.0
2015-01-12,66001,16433251,251.5,247.5,250.0,-1.5,60,6415,251.5
2015-01-13,738958,173744536,247.0,242.5,243.0,-7.0,123,6415,247.0
2015-01-14,358257,83901123,239.5,233.5,233.5,-9.5,144,6415,238.0
2015-01-15,60198,14152936,238.0,233.0,233.5,0.0,58,6415,235.0
2015-01-16,215370,48016270,234.0,218.0,223.0,-10.5,185,6415,233.5
2015-01-19,147272,31993752,226.0,214.0,214.0,-9.0,116,6415,223.0
2015-01-20,206492,45923421,228.5,214.5,228.5,14.5,203,6415,216.0
2015-01-21,218690,48314300,230.0,215.0,221.0,-7.5,211,6415,230.0
2015-01-22,310018,71901140,236.0,223.0,231.0,10.0,274,6415,224.0
2015-01-23,58000,13549000,237.5,232.0,233.0,2.0,57,6415,237.5
2015-01-26,138198,32804530,240.0,235.0,236.5,3.5,115,6415,238.0
2015-01-27,121925,28546100,239.5,232.5,233.5,-3.0,120,6415,238.5
2015-01-28,100094,23195902,235.5,230.0,235.0,1.5,88,6415,231.0
2015-01-29,37447,8768651,238.5,233.0,234.5,-0.5,39,6415,238.5
2015-01-30,22205,5180650,234.0,231.0,231.0,-3.5,22,6415,234.0
2015-02-02,28040,6451060,233.5,227.5,232.0,1.0,26,6415,229.0
2015-02-03,54005,12677155,237.5,231.0,231.5,-0.5,49,6415,232.0
2015-02-04,37700,8739500,233.5,230.5,231.0,-0.5,36,6415,233.5
2015-02-05,65040,14995320,234.5,226.0,234.5,3.5,52,6415,231.0
2015-02-06,39465,9160112,234.5,230.0,232.5,-2.0,30,6415,234.5
2015-02-09,37198,8605842,232.5,230.5,230.5,-2.0,34,6415,232.5
2015-02-10,49388,11437240,233.0,230.0,231.0,0.5,50,6415,230.0
2015-02-11,42000,9716500,232.0,230.5,231.5,0.5,36,6415,230.5
2015-02-12,65000,14923000,231.5,228.0,229.5,-2.0,61,6415,231.0
2015-02-13,78180,17805180,229.5,226.0,226.0,-3.5,81,6415,229.0
2015-02-24,172556,39401757,230.5,227.0,228.0,2.0,71,6415,227.0
2015-02-25,25047,5687622,228.0,226.0,227.0,-1.0,27,6415,228.0
2015-02-26,21405,4859200,227.5,226.0,227.0,0.0,25,6415,227.0
2015-03-02,183048,40079820,225.0,215.0,216.5,-10.5,183,6415,221.0
2015-03-03,244100,54393550,228.0,216.5,226.0,9.5,219,6415,216.5
2015-03-04,133604,30306805,229.0,222.0,227.0,1.0,127,6415,226.0
2015-03-05,86443,19495896,227.5,222.0,226.0,-1.0,73,6415,227.0
2015-03-06,118111,26771808,229.0,225.0,229.0,3.0,106,6415,226.0
2015-03-09,111000,25448500,231.0,228.0,229.0,0.0,97,6415,229.0
2015-03-10,117000,26972500,231.5,229.0,230.0,1.0,105,6415,231.0
2015-03-11,66060,15187330,231.5,227.0,230.5,0.5,61,6415,229.0
2015-03-12,97044,22349032,232.0,229.5,230.0,-0.5,90,6415,230.5
2015-03-13,54868,12584036,232.0,227.0,228.5,-1.5,58,6415,232.0
2015-03-16,7433082,1647233583,226.5,220.0,220.5,-8.0,138,6415,225.0
2015-03-17,372048,82505464,227.5,217.0,217.0,-3.5,340,6415,222.0
2015-03-18,168708,36886052,222.0,217.0,219.0,2.0,121,6415,217.0
2015-03-19,274000,60372500,223.5,218.5,220.0,1.0,131,6415,219.5
2015-03-20,629566,143558510,235.0,218.5,235.0,15.0,471,6415,220.5
2015-03-23,491380,119226080,251.0,228.5,241.0,6.0,459,6415,235.0
2015-03-24,342684,83967896,249.5,238.0,245.5,4.5,313,6415,241.0
2015-03-25,153075,36813275,252.0,236.0,236.0,-9.5,127,6415,252.0
2015-03-26,125673,29034944,234.0,226.5,229.0,-7.0,120,6415,233.5
2015-03-27,68396,15586788,232.5,223.5,229.0,0.0,58,6415,230.0
2015-03-30,62050,13951675,229.0,223.0,223.0,-6.0,53,6415,229.0
2015-03-31,329354,77998927,238.5,229.0,238.5,15.5,254,6415,229.0
2015-04-01,700551,175311505,255.0,240.0,255.0,16.5,557,6415,242.0
2015-04-02,1048519,280741073,272.5,252.5,269.5,14.5,750,6415,254.0
2015-04-07,388906,108197601,283.5,270.0,277.5,8.0,339,6415,270.0
